full_text,id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,target,source
guys jgn lupa REFUND @mecimapro,1.93992076269916E+018,2025-07-01 05:35:26+00:00,@25YDW,1.18573525978815E+018,in,,0,0,0,0,https://x.com/25YDW/status/1939920762699162018,['mecimapro'],1,mecimapro,@25YDW
duit gue mana anjingggggggggggggg @mecimapro,1.9399226800959E+018,2025-07-01 05:43:03+00:00,@astarothhw,1.55038151131616E+018,in,,0,0,0,0,https://x.com/astarothhw/status/1939922680095911959,['mecimapro'],1,mecimapro,@astarothhw
punten sis @mecimapro gue ga menyetujui 2 opsi terakhir yg lo kasih by email tapi kenapa sampe skrg lo masih diem? refundnya lanjutin ege @mecimapro,1.93992431262801E+018,2025-07-01 05:49:32+00:00,@youngkkmeng,1.15238964205168E+018,in,,0,0,1,0,https://x.com/youngkkmeng/status/1939924312628023409,"['mecimapro', 'mecimapro']",2,mecimapro,@youngkkmeng
Siang kak @mecimapro pernah gak kak kepikiran karena belum tuntas refundnya? cc: @Kemendag @KemenPariwisata @BPKN_RI #KawalRefundMecima #MECIMA_NOT_PROfessional #MecimaBalikinDuitMyday,1.93994780013065E+018,2025-07-01 07:22:52+00:00,@acelapati,8.81246642942337E+017,in,,0,0,0,0,https://x.com/acelapati/status/1939947800130650341,"['mecimapro', 'Kemendag', 'KemenPariwisata', 'BPKN_RI']",4,mecimapro,@acelapati
Mending nagih utang dulu Cim jan lupa utangnya @mecimapro,1.93996747983018E+018,2025-07-01 08:41:04+00:00,@yongkfox,159489207,in,,0,0,0,0,https://x.com/yongkfox/status/1939967479830180271,['mecimapro'],1,mecimapro,@yongkfox
p mau kapan selesain refund @mecimapro,1.93997278706765E+018,2025-07-01 09:02:10+00:00,@hihellotoyou_,1.80996062224915E+018,in,,0,0,0,0,https://x.com/hihellotoyou_/status/1939972787067658422,['mecimapro'],1,mecimapro,@hihellotoyou_
Youngone udh smp bcis tapi uang refund masih nowhere to be found. Gmn sih kamu @mecimapro :( :( :(,1.93999207972965E+018,2025-07-01 10:18:49+00:00,@Kkeotnori,1.25294354104033E+018,in,,0,0,0,0,https://x.com/Kkeotnori/status/1939992079729664042,['mecimapro'],1,mecimapro,@Kkeotnori
Kak kapan refund ya @mecimapro #KawalRefundMecima #MecimaBalikinDuitMyday #MECIMA_NOT_PROfessional,1.94000559376033E+018,2025-07-01 11:12:31+00:00,@aIlonica,1883700031,in,,0,0,0,0,https://x.com/aIlonica/status/1940005593760342085,['mecimapro'],1,mecimapro,@aIlonica
EH DUIT ORANG2 BELUM DIBALIKIN JUGA? @mecimapro,1.94000869603952E+018,2025-07-01 11:24:51+00:00,@naraseyo0,1346555539,in,,0,0,0,0,https://x.com/naraseyo0/status/1940008696039539099,['mecimapro'],1,mecimapro,@naraseyo0
Diem diem aje lu @mecimapro ? Bayar utang ege!,1.94005184034921E+018,2025-07-01 14:16:17+00:00,@ditesdee,4857446688,in,,0,0,1,0,https://x.com/ditesdee/status/1940051840349216824,['mecimapro'],1,mecimapro,@ditesdee
Kalo jualan tuh yang bener @mecimapro @mecima_shop ..album sungjin buruan dikirim! ,1.94005381701983E+018,2025-07-01 14:24:09+00:00,@netkirei,56996790,in,,0,0,0,0,https://x.com/netkirei/status/1940053817019834634,"['mecimapro', 'mecima_shop']",2,mecimapro,@netkirei
udah juli jgn lupa kalo masih punya utang @mecimapro,1.94007589311811E+018,2025-07-01 15:51:52+00:00,@gyumogiy,3302141239,in,,0,0,0,0,https://x.com/gyumogiy/status/1940075893118124398,['mecimapro'],1,mecimapro,@gyumogiy
Oi bayar utang ege @mecimapro malu anjir ngutang kaga bayar2,1.94008474142179E+018,2025-07-01 16:27:02+00:00,@kittisaurs,8.75287379841392E+017,in,,0,0,0,0,https://x.com/kittisaurs/status/1940084741421801626,['mecimapro'],1,mecimapro,@kittisaurs
Assalamualaikum @mecimapro Ayo utangnya dicicil jangan sampai mundur lagi #KawalRefundMecima,1.94018312463133E+018,2025-07-01 22:57:58+00:00,@titirhm_,1.54528981716841E+018,in,,0,1,0,0,https://x.com/titirhm_/status/1940183124631331002,['mecimapro'],1,mecimapro,@titirhm_
Pagi @mecimapro refundnya bisa kali yaaaa banyak IPO nih mayan buat nambahin modal. cc: @Kemendag @KemenPariwisata @BPKN_RI #KawalRefundMecima #Mecima_NOT_PROfessional,1.94019479832307E+018,2025-07-01 23:44:21+00:00,@acelapati,8.81246642942337E+017,in,,0,0,0,0,https://x.com/acelapati/status/1940194798323081526,"['mecimapro', 'Kemendag', 'KemenPariwisata', 'BPKN_RI']",4,mecimapro,@acelapati
ayolah jangan gaya aja digedein mau beli toko bisa bawa artis jalan2 dan nonton ke sokor kalo ternyata utang aja nembus 4M+ ga kebayar dan banyak janji @mecimapro #KawalRefundMecima #MECIMA_NOT_PROfessional #MecimaBalikinDuitMyDay,1.94024017877974E+018,2025-07-02 02:44:41+00:00,@lveyss,9.0063126341276E+017,in,,0,0,3,0,https://x.com/lveyss/status/1940240178779758628,['mecimapro'],1,mecimapro,@lveyss
KAPAN REFUNDMUUUUUUUUUUU @mecimapro,1.94024133993506E+018,2025-07-02 02:49:18+00:00,@suhblep,1.1526579417884E+018,in,,0,0,0,0,https://x.com/suhblep/status/1940241339935072543,['mecimapro'],1,mecimapro,@suhblep
ceo nya @mecimapro pernah kerasa malu ga ya udah sampe ngelabrak julid di ayce somasi myday tapi ternyata balikin uang myday aja ga mampu? sampe 4M lagi? gimana tuh? #KawalRefundMecima #MECIMA_NOT_PROfessional #MecimaBalikinDuitMyDay,1.94024163684981E+018,2025-07-02 02:50:28+00:00,@lveyss,9.0063126341276E+017,in,,0,1,4,0,https://x.com/lveyss/status/1940241636849828081,['mecimapro'],1,mecimapro,@lveyss
refund kocak gue mau ketemu anak2 gue udah cukup gak ketemu pacar2 gue 2x @mecimapro,1.94026263898827E+018,2025-07-02 04:13:56+00:00,@lilzorion,4330440914,in,,0,0,0,0,https://x.com/lilzorion/status/1940262638988272048,['mecimapro'],1,mecimapro,@lilzorion
eh bro kangen juga gua sama duit gua yg belum lu refund @mecimapro,1.94026453097168E+018,2025-07-02 04:21:27+00:00,@dari_youngk,1.2495471330043E+018,in,,0,0,0,0,https://x.com/dari_youngk/status/1940264530971697329,['mecimapro'],1,mecimapro,@dari_youngk
Udah yu cepet refund melani!! @mecimapro,1.94026921872707E+018,2025-07-02 04:40:04+00:00,@itsagudeday,235859706,in,,0,0,0,0,https://x.com/itsagudeday/status/1940269218727084420,['mecimapro'],1,mecimapro,@itsagudeday
persis bgt akun scammer bro @mecimapro,1.94029418441157E+018,2025-07-02 06:19:17+00:00,@Nidariba,183241969,in,,0,0,0,0,https://x.com/Nidariba/status/1940294184411582502,['mecimapro'],1,mecimapro,@Nidariba
ud war tds masi blom di refund aj brok @mecimapro,1.94030742853042E+018,2025-07-02 07:11:54+00:00,@darkeshine,8.66669412278873E+017,in,,0,0,0,1,https://x.com/darkeshine/status/1940307428530430148,['mecimapro'],1,mecimapro,@darkeshine
gw udh beli tiket tds dan smpe skrg tiket byuma gw masih blm di refund refund donk cfat @mecimapro,1.94031907110463E+018,2025-07-02 07:58:10+00:00,@amyygdalaa_,1.80871975374337E+018,in,,0,0,0,0,https://x.com/amyygdalaa_/status/1940319071104635363,['mecimapro'],1,mecimapro,@amyygdalaa_
Permisi kak aduh udh berapa lama ya ini tolong segera diiniin ya @mecimapro Cc. @Kemendag @KemenPariwisata @BPKN_RI @YLKI_ID #kawalrefundmecimapro #MECIMA_NOT_PROfessional,1.94032254358978E+018,2025-07-02 08:11:58+00:00,@hiloveholic,1.84355587944837E+018,in,,0,0,1,0,https://x.com/hiloveholic/status/1940322543589793975,"['mecimapro', 'Kemendag', 'KemenPariwisata', 'BPKN_RI', 'YLKI_ID']",5,mecimapro,@hiloveholic
Assalamualaikum lanjut refund yuk sis @mecimapro,1.94032782447868E+018,2025-07-02 08:32:57+00:00,@odecumi,1.75401368107008E+018,in,,0,0,0,0,https://x.com/odecumi/status/1940327824478687313,['mecimapro'],1,mecimapro,@odecumi
refundnya mana? @mecimapro duitnya mau dipake jajan nyangduu ,1.94033919183943E+018,2025-07-02 09:18:07+00:00,@dyeongpeu,1.55033747371623E+018,in,,0,0,0,0,https://x.com/dyeongpeu/status/1940339191839445258,['mecimapro'],1,mecimapro,@dyeongpeu
Kak kan smalem tl uda panas nih brrt uda giliran lu refund g si? @mecimapro biasa hbs ada ribut ribut lu refund soalnya,1.94034851844889E+018,2025-07-02 09:55:11+00:00,@_bbnuy,1.56124531687963E+018,in,,0,0,0,0,https://x.com/_bbnuy/status/1940348518448898093,['mecimapro'],1,mecimapro,@_bbnuy
HEH @mecimapro @mecima_shop KERJA! Album sungjin buruan kirim jangan promo2 terus album gak dikirim!,1.94035470189326E+018,2025-07-02 10:19:45+00:00,@netkirei,56996790,in,,0,0,0,1,https://x.com/netkirei/status/1940354701893267464,"['mecimapro', 'mecima_shop']",2,mecimapro,@netkirei
ini @mecimapro kapan mau refund sih? Udh berapa lama busett,1.94035894352997E+018,2025-07-02 10:36:36+00:00,@khyh1212,1.18683502136292E+018,in,,0,0,0,0,https://x.com/khyh1212/status/1940358943529988467,['mecimapro'],1,mecimapro,@khyh1212
Ayo @mecimapro ngomong sampe september tapi ya kali diem2 aja gak mulai dicicil refund-nya! #KawalRefundMecima #mecimabalikinduitmyday #MECIMA_NOT_PROfessional,1.94036548099442E+018,2025-07-02 11:02:35+00:00,@netkirei,56996790,in,,0,0,1,0,https://x.com/netkirei/status/1940365480994439459,['mecimapro'],1,mecimapro,@netkirei
wetssss @mecimapro nyaman kali di balik deadline September 14 apdet donggg udh brhasil transfer berapa milyar cc: el pantau el cerdas @BPKN_RI @KemenPariwisata @Kemendag ,1.94037040757776E+018,2025-07-02 11:22:10+00:00,@everydayness_,1.10948597535109E+018,in,,0,0,16,13,https://x.com/everydayness_/status/1940370407577768447,"['mecimapro', 'BPKN_RI', 'KemenPariwisata', 'Kemendag']",4,mecimapro,@everydayness_
Hallo onty janlup refundnya tolong ttp berjalan ya... @mecimapro,1.94037124640922E+018,2025-07-02 11:25:30+00:00,@nilanilavanilla,1326452558,in,,0,0,0,0,https://x.com/nilanilavanilla/status/1940371246409224240,['mecimapro'],1,mecimapro,@nilanilavanilla
Oiya eh kuning @mecimapro jangan lupa progres refundnya jangan diem2 bae kalo suka mutusin tnc seenaknya sendiri ,1.94037845003823E+018,2025-07-02 11:54:07+00:00,@btsdeily_,1.34469730876453E+018,in,,0,0,0,0,https://x.com/btsdeily_/status/1940378450038235274,['mecimapro'],1,mecimapro,@btsdeily_
gila juga ye kl diliat liat dari gw rehat fanacc sampe react lg lu msh blm refund duit gw @mecimapro,1.94038063560195E+018,2025-07-02 12:02:48+00:00,@goohnil,1.9074182518624E+018,in,,0,1,0,0,https://x.com/goohnil/status/1940380635601969227,['mecimapro'],1,mecimapro,@goohnil
mbak tante ibu ibu @mecimapro kalo blm ada duit refund tiket myday minimal kirim dl kek itu album2nya kalian pake forwarder apaan sih kok sampe butuh berbulan2 gitu??? kalo emg udah sampe dan gabisa packing minimal kirim alamat deh biar kita pickup sendiri,1.9404393347397E+018,2025-07-02 15:56:03+00:00,@sagitauruscb,1.17575744872597E+018,in,,1,0,0,0,https://x.com/sagitauruscb/status/1940439334739710007,['mecimapro'],1,mecimapro,@sagitauruscb
Mane lu cim mau kasih voucher Loket? Gw mau war TDS ni @mecimapro,1.94044423749522E+018,2025-07-02 16:15:32+00:00,@bukanDWP,1.11219048995916E+018,in,,0,0,0,0,https://x.com/bukanDWP/status/1940444237495230724,['mecimapro'],1,mecimapro,@bukanDWP
Misi bayar utang ngab @mecimapro !,1.94057914558052E+018,2025-07-03 01:11:37+00:00,@ditesdee,4857446688,in,,0,0,20,4,https://x.com/ditesdee/status/1940579145580532152,['mecimapro'],1,mecimapro,@ditesdee
Pagi masih ada kewajiban refund @mecimapro. Segera selesaikan yaa.,1.94060052578509E+018,2025-07-03 02:36:34+00:00,@gxxxntaa,1.29266519150353E+018,in,,0,0,0,2,https://x.com/gxxxntaa/status/1940600525785092205,['mecimapro'],1,mecimapro,@gxxxntaa
Kirim kirim apa yang udah 7 bulan dianggurin? Kirim album sungjin @mecimapro ,1.94061154618465E+018,2025-07-03 03:20:22+00:00,@stawrberrycake,1.21203662246569E+018,in,,0,0,0,0,https://x.com/stawrberrycake/status/1940611546184667157,['mecimapro'],1,mecimapro,@stawrberrycake
Hallo @mecimapro gimana kabar album fansign Chanyeol yang uda hampir setahun ini. Kok gak ada info apa-apa sih? Capek banget akutuh nagihin mulu tiap minggu,1.94063046723946E+018,2025-07-03 04:35:33+00:00,@spring_cherry27,1.83242224148665E+018,in,,0,0,0,1,https://x.com/spring_cherry27/status/1940630467239465005,['mecimapro'],1,mecimapro,@spring_cherry27
p refund dong @mecimapro diem membisu aja spt org lg bertapa #MecimaBalikinDuitMyDay #Mecima_NOT_PROfessional,1.94063114353743E+018,2025-07-03 04:38:14+00:00,@timelessungjin,1.38620781527914E+018,in,,1,1,32,20,https://x.com/timelessungjin/status/1940631143537430685,['mecimapro'],1,mecimapro,@timelessungjin
ternyata enha uda berusaha buat kesini TAPI @mecimapro LO KAYA KONTOL,1.94065326258124E+018,2025-07-03 06:06:08+00:00,@jayysloml,1.43286003615853E+018,in,,3,17,2,7,https://x.com/jayysloml/status/1940653262581244070,['mecimapro'],1,mecimapro,@jayysloml
trauma bgt sm 11 okt mksh @/mecimapro,1.94067055527296E+018,2025-07-03 07:14:50+00:00,@dyandraley,1.64557389272203E+018,in,,0,0,0,0,https://x.com/dyandraley/status/1940670555272970426,[],0,,@dyandraley
Oi bayar utang @mecimapro,1.94067207444992E+018,2025-07-03 07:20:53+00:00,@kittisaurs,8.75287379841392E+017,in,,0,0,0,0,https://x.com/kittisaurs/status/1940672074449932643,['mecimapro'],1,mecimapro,@kittisaurs
WOI JANGAN LUPA DUIT GUE BALIKIN @mecimapro,1.94068917740391E+018,2025-07-03 08:28:50+00:00,@gvnw_,631034377,in,,0,0,1,1,https://x.com/gvnw_/status/1940689177403920498,['mecimapro'],1,mecimapro,@gvnw_
@mecimapro refund konser day6 gw kapan dibayar? Uda juli ni....,1.94073596931097E+018,2025-07-03 11:34:46+00:00,@lilyecl,42021690,in,,0,0,0,0,https://x.com/lilyecl/status/1940735969310978212,['mecimapro'],1,mecimapro,@lilyecl
Kak refund kak @mecimapro cc: @Kemendag @KemenPariwisata @BPKN_RI #KawalRefundMecima #MECIMA_NOT_PROfessional,1.94075812503406E+018,2025-07-03 13:02:49+00:00,@acelapati,8.81246642942337E+017,in,,0,0,1,0,https://x.com/acelapati/status/1940758125034066025,"['mecimapro', 'Kemendag', 'KemenPariwisata', 'BPKN_RI']",4,mecimapro,@acelapati
balikin uang aku sebelum anak bangtan ada pengumuman concert gak lu @mecimapro,1.94076748881344E+018,2025-07-03 13:40:01+00:00,@wrdglaxy,1.0694337805936E+018,in,,0,0,0,0,https://x.com/wrdglaxy/status/1940767488813453388,['mecimapro'],1,mecimapro,@wrdglaxy
mau nangis bangettt beneran kalian tuh sejahat jahat nya oknum tau gak sih? kalo belum bisa refund kasih alesan yg transparan &amp; jelas jangan data data data mulu alesan nya asal kalian tau aja alesan kalian tuh gapernah make sense @mecimapro,1.94077871554349E+018,2025-07-03 14:24:38+00:00,@eisagyuyaa,1.81013984086606E+018,in,,0,0,0,0,https://x.com/eisagyuyaa/status/1940778715543490758,['mecimapro'],1,mecimapro,@eisagyuyaa
Nyicil cim!! Seenggaknya 100 tiket per hari!! @mecimapro @BPKN_RI @DPR_RI @Kemendag @KemenPariwisata @ditjen_pktn #KawalRefundMecima #MECIMA_NOT_PROfessional #MecimaBalikinDuitMyday,1.94078309140212E+018,2025-07-03 14:42:01+00:00,@Pipibribri,1.31078298147309E+018,in,,0,0,2,1,https://x.com/Pipibribri/status/1940783091402133848,"['mecimapro', 'BPKN_RI', 'DPR_RI', 'Kemendag', 'KemenPariwisata', 'ditjen_pktn']",6,mecimapro,@Pipibribri
Jadi u beneran downfall? @mecimapro,1.94078334985513E+018,2025-07-03 14:43:03+00:00,@buchenuppak,101101374,in,,0,1,0,0,https://x.com/buchenuppak/status/1940783349855138189,['mecimapro'],1,mecimapro,@buchenuppak
ngomonglah kalo gaada duitnya. yang bikin orang makin marah tuh kalian pake alesan itu2 lagi alias verikasi alias ngibul. tambah lagi ngubah2 janji sesuka jidat kalian. gmn si tim legal dan ceo nya @mecimapro nih?,1.94079650054588E+018,2025-07-03 15:35:18+00:00,@lveyss,9.0063126341276E+017,in,,0,0,0,0,https://x.com/lveyss/status/1940796500545884180,['mecimapro'],1,mecimapro,@lveyss
lukh kok didiemin makin nglunjak kaga ada gerak samsek sinting ya @mecimapro #KawalRefundMecima #Mecima_NOT_PROfessional,1.94080768261487E+018,2025-07-03 16:19:44+00:00,@astarothhw,1.55038151131616E+018,in,,0,0,0,0,https://x.com/astarothhw/status/1940807682614874427,['mecimapro'],1,mecimapro,@astarothhw
refund wey @mecimapro duit kiteeee itu bukan duit u️,1.94093598443643E+018,2025-07-04 00:49:34+00:00,@samgyeopshal,1.12892576482328E+018,in,,0,0,0,0,https://x.com/samgyeopshal/status/1940935984436433111,['mecimapro'],1,mecimapro,@samgyeopshal
Kalian yang berjanji kalian yang mengingkari @mecimapro,1.9409466195724E+018,2025-07-04 01:31:49+00:00,@netkirei,56996790,in,,0,0,0,0,https://x.com/netkirei/status/1940946619572408364,['mecimapro'],1,mecimapro,@netkirei
selamat pagi mecima.. mohon refund uang myday dan villains ya @mecimapro,1.94096557674434E+018,2025-07-04 02:47:09+00:00,@brijunary,1.83557932265413E+018,in,,0,0,0,0,https://x.com/brijunary/status/1940965576744358288,['mecimapro'],1,mecimapro,@brijunary
buruan refund sat! @mecimapro anak2 gw mau dateng lumayan buat tambah2an akomodasi.,1.94096691299503E+018,2025-07-04 02:52:28+00:00,@spheregurl,278891730,in,,0,0,0,0,https://x.com/spheregurl/status/1940966912995037446,['mecimapro'],1,mecimapro,@spheregurl
Pagi kak @mecimapro refund yuk @mecimapro cc: @Kemendag @KemenPariwisata @BPKN_RI #KawalRefundMecima #MECIMA_NOT_PROfessional,1.94097414448268E+018,2025-07-04 03:21:12+00:00,@acelapati,8.81246642942337E+017,in,,0,0,0,0,https://x.com/acelapati/status/1940974144482685013,"['mecimapro', 'mecimapro', 'Kemendag', 'KemenPariwisata', 'BPKN_RI']",5,mecimapro,@acelapati
Jaka sembung makan samyang Bayar utang sayang @mecimapro #KawalRefundMecimaPro,1.94100745085504E+018,2025-07-04 05:33:33+00:00,@yourhappinestt2,1.90383116769628E+018,in,,0,0,3,4,https://x.com/yourhappinestt2/status/1941007450855047484,['mecimapro'],1,mecimapro,@yourhappinestt2
refund ih aku juga mau cabut gigi kayak youngk @mecimapro,1.94106311458331E+018,2025-07-04 09:14:44+00:00,@shineddenly,1.86866014369052E+018,in,,0,0,0,0,https://x.com/shineddenly/status/1941063114583310798,['mecimapro'],1,mecimapro,@shineddenly
bulan maret kemaren live bilang album sungjinnya udah di Indo loh. jejak digitalnya ada. banyak. jadi cepetan kirim @mecima_shop @mecimapro,1.94113234408323E+018,2025-07-04 13:49:49+00:00,@danceolodino,2599367406,in,,0,0,0,0,https://x.com/danceolodino/status/1941132344083247195,"['mecima_shop', 'mecimapro']",2,mecima_shop,@danceolodino
@songil @mecimapro Aku juga dapet ini!! Padahal email konfirmasi ga pernah dapet. Hiks lama banget. Even day6 uda mau cb full album lagi 30 belom dianter2..,1.94113559609075E+018,2025-07-04 14:02:45+00:00,@SeptianiTjit,39221388,in,,0,0,0,0,https://x.com/SeptianiTjit/status/1941135596090757512,"['songil', 'mecimapro']",2,songil,@SeptianiTjit
OY MECIMA ALBUM CHANYEOL AKU MANA??? @mecima_shop @mecimapro,1.94114470259164E+018,2025-07-04 14:38:56+00:00,@ysbbykk,603497788,in,,0,0,0,0,https://x.com/ysbbykk/status/1941144702591643873,"['mecima_shop', 'mecimapro']",2,mecima_shop,@ysbbykk
Pagi min @mecimapro Mau ngingetin kalo ini uda tanggal 5 Juli 2025 yaa.,1.94118561320783E+018,2025-07-04 17:21:30+00:00,@MANIAKSOTOBABAT,1706531023,in,,0,0,0,0,https://x.com/MANIAKSOTOBABAT/status/1941185613207830602,['mecimapro'],1,mecimapro,@MANIAKSOTOBABAT
mana cim laporan refund lu @mecimapro,1.94129905354509E+018,2025-07-05 00:52:16+00:00,@marklee_joa,558412839,in,,0,0,0,0,https://x.com/marklee_joa/status/1941299053545099428,['mecimapro'],1,mecimapro,@marklee_joa
eh lu inget punya utang gaksi? bayar ege @mecimapro,1.94137078315217E+018,2025-07-05 05:37:18+00:00,@kwakgawn,1.46778848829668E+018,in,,0,2,0,5,https://x.com/kwakgawn/status/1941370783152185676,['mecimapro'],1,mecimapro,@kwakgawn
Udah 5 Juli bayar dikit2 ke customer bisa kali yaaa. Semua orang BU @mecimapro,1.94145072347833E+018,2025-07-05 10:54:57+00:00,@faniheol,322441783,in,,0,0,0,0,https://x.com/faniheol/status/1941450723478339883,['mecimapro'],1,mecimapro,@faniheol
P refund kali @mecimapro cc: @Kemendag @KemenPariwisata @BPKN_RI #KawalRefundMecima #mecima_not_professional,1.94145646954479E+018,2025-07-05 11:17:47+00:00,@acelapati,8.81246642942337E+017,in,,0,0,0,0,https://x.com/acelapati/status/1941456469544796193,"['mecimapro', 'Kemendag', 'KemenPariwisata', 'BPKN_RI']",4,mecimapro,@acelapati
pgn epik high sumpis boleh gk lu refund montol @mecimapro,1.94149836084815E+018,2025-07-05 14:04:15+00:00,@SOPBUNDDEUK,1.78502601243643E+018,in,,0,1,0,1,https://x.com/SOPBUNDDEUK/status/1941498360848150719,['mecimapro'],1,mecimapro,@SOPBUNDDEUK
2 tiket yellow east gw cepet di refund mecima. Jangan janji janji terus. Muak gw. @mecimapro,1.94158365235123E+018,2025-07-05 19:43:10+00:00,@Tiekitiw,308345820,in,,0,0,0,0,https://x.com/Tiekitiw/status/1941583652351246851,['mecimapro'],1,mecimapro,@Tiekitiw
Diem-diem aja nih Pak/Bu yang terhormat @BPKN_RI @KemenPariwisata @Kemendag gimana progress refund dari @mecimapro @mecima_shop ? Katanya kalian memantau ada pergerakan refund gak nih dari ibu @mayblue85,1.94168208029712E+018,2025-07-06 02:14:17+00:00,@wonptl,589798059,in,,0,0,0,0,https://x.com/wonptl/status/1941682080297123976,"['BPKN_RI', 'KemenPariwisata', 'Kemendag', 'mecimapro', 'mecima_shop', 'mayblue85']",6,BPKN_RI,@wonptl
