full_text,id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,source,target,remove_user,cleaning,case_folding,tokenisasi,normalisasi,negation_converted_text,stopword_removal,stemming,to_sentence,english,polarity,sentiment
@xyzxyzdud Secara matematis kalau misalkan anggaran pemerintah dipotong dan dialihkan ke MBG bukankah pengeluaran pemerintah (Government Spending - G) dalam PDB sama? Secara nalar misalkan anggaran untuk perjalanan dinas rapat dan seremonial dialihkan ke Makan Bergizi Gratis mana,1.8800000000000005e+46,2025-01-29 15:31:28+00:00,Rudiyanto_zh,574453228.0,in,Indonesia,0,0,0,1,https://x.com/Rudiyanto_zh/status/1884625416675340659,xyzxyzdud,1,Rudiyanto_zh,xyzxyzdud, Secara matematis kalau misalkan anggaran pemerintah dipotong dan dialihkan ke MBG bukankah pengeluaran pemerintah (Government Spending - G) dalam PDB sama? Secara nalar misalkan anggaran untuk perjalanan dinas rapat dan seremonial dialihkan ke Makan Bergizi Gratis mana, Secara matematis kalau misalkan anggaran pemerintah dipotong dan dialihkan ke MBG bukankah pengeluaran pemerintah Government Spending G dalam PDB sama Secara nalar misalkan anggaran untuk perjalanan dinas rapat dan seremonial dialihkan ke Makan Bergizi Gratis mana, secara matematis kalau misalkan anggaran pemerintah dipotong dan dialihkan ke mbg bukankah pengeluaran pemerintah government spending g dalam pdb sama secara nalar misalkan anggaran untuk perjalanan dinas rapat dan seremonial dialihkan ke makan bergizi gratis mana,"['secara', 'matematis', 'kalau', 'misalkan', 'anggaran', 'pemerintah', 'dipotong', 'dan', 'dialihkan', 'ke', 'mbg', 'bukankah', 'pengeluaran', 'pemerintah', 'government', 'spending', 'g', 'dalam', 'pdb', 'sama', 'secara', 'nalar', 'misalkan', 'anggaran', 'untuk', 'perjalanan', 'dinas', 'rapat', 'dan', 'seremonial', 'dialihkan', 'ke', 'makan', 'bergizi', 'gratis', 'mana']","['secara', 'matematis', 'kalau', 'misalkan', 'anggaran', 'pemerintah', 'dipotong', 'dan', 'dialihkan', 'ke', 'mbak', 'bukankah', 'pengeluaran', 'pemerintah', 'government', 'spending', 'enggak', 'dalam', 'pdb', 'sama', 'secara', 'nalar', 'misalkan', 'anggaran', 'untuk', 'perjalanan', 'dinas', 'rapat', 'dan', 'seremonial', 'dialihkan', 'ke', 'makan', 'bergizi', 'gratis', 'mana']","['secara', 'matematis', 'kalau', 'misalkan', 'anggaran', 'pemerintah', 'dipotong', 'dan', 'dialihkan', 'ke', 'mbak', 'bukankah', 'pengeluaran', 'pemerintah', 'government', 'spending', 'enggak_dalam', 'pdb', 'sama', 'secara', 'nalar', 'misalkan', 'anggaran', 'untuk', 'perjalanan', 'dinas', 'rapat', 'dan', 'seremonial', 'dialihkan', 'ke', 'makan', 'bergizi', 'gratis', 'mana']","['matematis', 'anggaran', 'pemerintah', 'dipotong', 'dialihkan', 'mbak', 'pengeluaran', 'pemerintah', 'government', 'spending', 'enggak_dalam', 'pdb', 'nalar', 'anggaran', 'perjalanan', 'dinas', 'rapat', 'seremonial', 'dialihkan', 'makan', 'bergizi', 'gratis']","['matematis', 'anggar', 'pemerintah', 'potong', 'alih', 'mbak', 'keluar', 'pemerintah', 'government', 'spending', 'enggak dalam', 'pdb', 'nalar', 'anggar', 'jalan', 'dinas', 'rapat', 'seremonial', 'alih', 'makan', 'gizi', 'gratis']",matematis anggar pemerintah potong alih mbak keluar pemerintah government spending enggak dalam pdb nalar anggar jalan dinas rapat seremonial alih makan gizi gratis,"Mathematically, if for example the government budget is deducted and transferred to MBG, isn't the government expenditure Government spending in the same GDP, for example, the budget for meeting and ceremonial official trips is transferred to the free nutritional meal.",0.1125,Positive
@RantaiPersatuan Program makan siang gratis benar-benar membantu anak-anak sekolah.,1.8799999999999998e+30,2025-01-29 16:52:08+00:00,fakhira_lesha24,1.6800000000000002e+32,in,Indonesia,0,0,0,0,https://x.com/fakhira_lesha24/status/1884645715127001307,RantaiPersatuan,1,fakhira_lesha24,RantaiPersatuan, Program makan siang gratis benar-benar membantu anak-anak sekolah., Program makan siang gratis benar benar membantu anak anak sekolah , program makan siang gratis benar benar membantu anak anak sekolah ,"['program', 'makan', 'siang', 'gratis', 'benar', 'benar', 'membantu', 'anak', 'anak', 'sekolah']","['program', 'makan', 'siang', 'gratis', 'benar', 'benar', 'membantu', 'anak', 'anak', 'sekolah']","['program', 'makan', 'siang', 'gratis', 'benar', 'benar', 'membantu', 'anak', 'anak', 'sekolah']","['program', 'makan', 'siang', 'gratis', 'membantu', 'anak', 'anak', 'sekolah']","['program', 'makan', 'siang', 'gratis', 'bantu', 'anak', 'anak', 'sekolah']",program makan siang gratis bantu anak anak sekolah,Free lunch program really helps school children,0.30000000000000004,Positive
@RantaiPersatuan Program makan siang gratis bikin anak-anak makin sehat dan semangat.,1.88e+32,2025-01-29 18:33:45+00:00,taufik_riz67,1.8299999999999998e+31,in,Indonesia,0,0,0,0,https://x.com/taufik_riz67/status/1884671289165857246,RantaiPersatuan,1,taufik_riz67,RantaiPersatuan, Program makan siang gratis bikin anak-anak makin sehat dan semangat., Program makan siang gratis bikin anak anak makin sehat dan semangat , program makan siang gratis bikin anak anak makin sehat dan semangat ,"['program', 'makan', 'siang', 'gratis', 'bikin', 'anak', 'anak', 'makin', 'sehat', 'dan', 'semangat']","['program', 'makan', 'siang', 'gratis', 'bikin', 'anak', 'anak', 'makin', 'sehat', 'dan', 'semangat']","['program', 'makan', 'siang', 'gratis', 'bikin', 'anak', 'anak', 'makin', 'sehat', 'dan', 'semangat']","['program', 'makan', 'siang', 'gratis', 'bikin', 'anak', 'anak', 'sehat', 'semangat']","['program', 'makan', 'siang', 'gratis', 'bikin', 'anak', 'anak', 'sehat', 'semangat']",program makan siang gratis bikin anak anak sehat semangat,Free lunch program makes children more healthy and enthusiastic,0.5,Positive
@RantaiPersatuan Program makan siang gratis sukses bantu gizi anak-anak.,1.88e+32,2025-01-29 19:36:00+00:00,janet_astuti,1.7e+32,in,Indonesia,0,0,0,0,https://x.com/janet_astuti/status/1884686953653891544,RantaiPersatuan,1,janet_astuti,RantaiPersatuan, Program makan siang gratis sukses bantu gizi anak-anak., Program makan siang gratis sukses bantu gizi anak anak , program makan siang gratis sukses bantu gizi anak anak ,"['program', 'makan', 'siang', 'gratis', 'sukses', 'bantu', 'gizi', 'anak', 'anak']","['program', 'makan', 'siang', 'gratis', 'sukses', 'bantu', 'gizi', 'anak', 'anak']","['program', 'makan', 'siang', 'gratis', 'sukses', 'bantu', 'gizi', 'anak', 'anak']","['program', 'makan', 'siang', 'gratis', 'sukses', 'bantu', 'gizi', 'anak', 'anak']","['program', 'makan', 'siang', 'gratis', 'sukses', 'bantu', 'gizi', 'anak', 'anak']",program makan siang gratis sukses bantu gizi anak anak,free lunch program success successfully help nutrition for children,0.48333333333333334,Positive
@BosPurwa @gibran_tweet MBG makan buta gaji,1.88e+32,2025-01-29 20:19:22+00:00,Abu_shahib16,1.84e+32,in,Indonesia,0,0,0,0,https://x.com/Abu_shahib16/status/1884697870177362196,"BosPurwa,gibran_tweet",2,Abu_shahib16,BosPurwa,  MBG makan buta gaji, MBG makan buta gaji, mbg makan buta gaji,"['mbg', 'makan', 'buta', 'gaji']","['mbak', 'makan', 'buta', 'gaji']","['mbak', 'makan', 'buta', 'gaji']","['mbak', 'makan', 'buta', 'gaji']","['mbak', 'makan', 'buta', 'gaji']",mbak makan buta gaji,mbg eating salary blind,-0.5,Negative
@inimbakyayah @paipiapaipia Mbg itu ide gibran,1.88e+32,2025-01-29 20:55:59+00:00,attheleftback,1.5e+32,in,"Kota Surabaya, Jawa Timur",0,0,0,1,https://x.com/attheleftback/status/1884707081975968196,"inimbakyayah,paipiapaipia",2,attheleftback,inimbakyayah,  Mbg itu ide gibran, Mbg itu ide gibran, mbg itu ide gibran,"['mbg', 'itu', 'ide', 'gibran']","['mbak', 'itu', 'ide', 'gibran']","['mbak', 'itu', 'ide', 'gibran']","['mbak', 'ide', 'gibran']","['mbak', 'ide', 'gibran']",mbak ide gibran,Mbg is Gibran's idea,0.0,Negative
@BosPurwa @gibran_tweet jika ada 100 anak yg diberikan mbg atau buku.. berarti ada 100 pekerjaan yg dilakukan.. ,1.88e+32,2025-01-29 23:40:23+00:00,catlover17081,1.63e+32,in,"Sibolga wannabe, Indonesia",0,0,0,0,https://x.com/catlover17081/status/1884748454335021138,"BosPurwa,gibran_tweet",2,catlover17081,BosPurwa,  jika ada 100 anak yg diberikan mbg atau buku.. berarti ada 100 pekerjaan yg dilakukan.. , jika ada anak yg diberikan mbg atau buku berarti ada pekerjaan yg dilakukan , jika ada anak yg diberikan mbg atau buku berarti ada pekerjaan yg dilakukan ,"['jika', 'ada', 'anak', 'yg', 'diberikan', 'mbg', 'atau', 'buku', 'berarti', 'ada', 'pekerjaan', 'yg', 'dilakukan']","['jika', 'ada', 'anak', 'yang', 'diberikan', 'mbak', 'atau', 'buku', 'berarti', 'ada', 'pekerjaan', 'yang', 'dilakukan']","['jika', 'ada', 'anak', 'yang', 'diberikan', 'mbak', 'atau', 'buku', 'berarti', 'ada', 'pekerjaan', 'yang', 'dilakukan']","['anak', 'yang', 'mbak', 'buku', 'pekerjaan', 'yang']","['anak', 'yang', 'mbak', 'buku', 'kerja', 'yang']",anak yang mbak buku kerja yang,"If there are children who are given MBG or books, it means that there is work done",0.0,Negative
@saskiadina7 MBG mantap banget Presiden @prabowo amazing Arsenal Man City Saka Barca Madrid Manchester City Atalanta Banjir,1.8800000000000005e+46,2025-01-30 01:12:13+00:00,langityang7,1.32e+46,in,IKN Nusantara amazing 💕 ,0,0,0,0,https://x.com/langityang7/status/1884771565885362473,"saskiadina7,prabowo",2,langityang7,saskiadina7, MBG mantap banget Presiden  amazing Arsenal Man City Saka Barca Madrid Manchester City Atalanta Banjir, MBG mantap banget Presiden amazing Arsenal Man City Saka Barca Madrid Manchester City Atalanta Banjir, mbg mantap banget presiden amazing arsenal man city saka barca madrid manchester city atalanta banjir,"['mbg', 'mantap', 'banget', 'presiden', 'amazing', 'arsenal', 'man', 'city', 'saka', 'barca', 'madrid', 'manchester', 'city', 'atalanta', 'banjir']","['mbak', 'mantap', 'banget', 'presiden', 'amazing', 'arsenal', 'man', 'city', 'saka', 'barca', 'madrid', 'manchester', 'city', 'atalanta', 'banjir']","['mbak', 'mantap', 'banget', 'presiden', 'amazing', 'arsenal', 'man', 'city', 'saka', 'barca', 'madrid', 'manchester', 'city', 'atalanta', 'banjir']","['mbak', 'mantap', 'banget', 'presiden', 'amazing', 'arsenal', 'man', 'city', 'saka', 'barca', 'madrid', 'manchester', 'city', 'atalanta', 'banjir']","['mbak', 'mantap', 'banget', 'presiden', 'amazing', 'arsenal', 'man', 'city', 'saka', 'barca', 'madrid', 'manchester', 'city', 'atalanta', 'banjir']",mbak mantap banget presiden amazing arsenal man city saka barca madrid manchester city atalanta banjir,Mbg is very great President Amazing Arsenal Man City Saka Barca Madrid Manchester City Atalanta Flood,0.8,Positive
@BosPurwa @gibran_tweet @gibran_tweet lapor mas wapres ini gmn susu kok gk ada ?? Itu fufufafa gmn gk di beresin ? Pagar laut gmn itu ? Mbg gimana diganti serangga ikut cobain donk,1.88e+32,2025-01-30 01:37:45+00:00,mieayam12465001,1.49e+32,in,Indonesia,0,0,0,0,https://x.com/mieayam12465001/status/1884777993568165923,"BosPurwa,gibran_tweet,gibran_tweet",3,mieayam12465001,BosPurwa,   lapor mas wapres ini gmn susu kok gk ada ?? Itu fufufafa gmn gk di beresin ? Pagar laut gmn itu ? Mbg gimana diganti serangga ikut cobain donk, lapor mas wapres ini gmn susu kok gk ada Itu fufufafa gmn gk di beresin Pagar laut gmn itu Mbg gimana diganti serangga ikut cobain donk, lapor mas wapres ini gmn susu kok gk ada itu fufufafa gmn gk di beresin pagar laut gmn itu mbg gimana diganti serangga ikut cobain donk,"['lapor', 'mas', 'wapres', 'ini', 'gmn', 'susu', 'kok', 'gk', 'ada', 'itu', 'fufufafa', 'gmn', 'gk', 'di', 'beresin', 'pagar', 'laut', 'gmn', 'itu', 'mbg', 'gimana', 'diganti', 'serangga', 'ikut', 'cobain', 'donk']","['lapor', 'mas', 'wapres', 'ini', 'bagaimana', 'susu', 'kok', 'enggak', 'ada', 'itu', 'fufufafa', 'bagaimana', 'enggak', 'di', 'beresin', 'pagar', 'laut', 'bagaimana', 'itu', 'mbak', 'bagaimana', 'diganti', 'serangga', 'ikut', 'mencoba', 'dong']","['lapor', 'mas', 'wapres', 'ini', 'bagaimana', 'susu', 'kok', 'enggak_ada', 'itu', 'fufufafa', 'bagaimana', 'enggak_di', 'beresin', 'pagar', 'laut', 'bagaimana', 'itu', 'mbak', 'bagaimana', 'diganti', 'serangga', 'ikut', 'mencoba', 'dong']","['lapor', 'mas', 'wapres', 'susu', 'enggak_ada', 'fufufafa', 'enggak_di', 'beresin', 'pagar', 'laut', 'mbak', 'diganti', 'serangga', 'mencoba']","['lapor', 'mas', 'wapres', 'susu', 'enggak ada', 'fufufafa', 'enggak di', 'resin', 'pagar', 'laut', 'mbak', 'ganti', 'serangga', 'coba']",lapor mas wapres susu enggak ada fufufafa enggak di resin pagar laut mbak ganti serangga coba,"Report this vice president, how come there is no milk, how come it's FUFUFAFA GMN, I don't have to finish the sea fence, how can it be replaced by an insect.",0.0,Negative
#SahabatPengayoman Bapak Presiden Prabowo Subianto bersama dengan jajaran Kabinet Merah Putih telah bekerja lebih dari 100 hari. Banyak hal yang telah dicapai selama periode tersebut mulai dari peningkatan investasi hingga program makan bergizi gratis.,1.8799999999999998e+30,2025-01-30 01:50:52+00:00,kemenkumpapua,1.4499999999999998e+31,in,"Jayapura, Papua",0,0,0,0,https://x.com/kemenkumpapua/status/1884781293894000947,['mecimapro'],0,kemenkumpapua,mecimapro,#SahabatPengayoman Bapak Presiden Prabowo Subianto bersama dengan jajaran Kabinet Merah Putih telah bekerja lebih dari 100 hari. Banyak hal yang telah dicapai selama periode tersebut mulai dari peningkatan investasi hingga program makan bergizi gratis., SahabatPengayoman Bapak Presiden Prabowo Subianto bersama dengan jajaran Kabinet Merah Putih telah bekerja lebih dari hari Banyak hal yang telah dicapai selama periode tersebut mulai dari peningkatan investasi hingga program makan bergizi gratis , sahabatpengayoman bapak presiden prabowo subianto bersama dengan jajaran kabinet merah putih telah bekerja lebih dari hari banyak hal yang telah dicapai selama periode tersebut mulai dari peningkatan investasi hingga program makan bergizi gratis ,"['sahabatpengayoman', 'bapak', 'presiden', 'prabowo', 'subianto', 'bersama', 'dengan', 'jajaran', 'kabinet', 'merah', 'putih', 'telah', 'bekerja', 'lebih', 'dari', 'hari', 'banyak', 'hal', 'yang', 'telah', 'dicapai', 'selama', 'periode', 'tersebut', 'mulai', 'dari', 'peningkatan', 'investasi', 'hingga', 'program', 'makan', 'bergizi', 'gratis']","['sahabatpengayoman', 'bapak', 'presiden', 'prabowo', 'subianto', 'bersama', 'dengan', 'jajaran', 'kabinet', 'merah', 'putih', 'telah', 'bekerja', 'lebih', 'dari', 'hari', 'banyak', 'hal', 'yang', 'telah', 'dicapai', 'selama', 'periode', 'tersebut', 'mulai', 'dari', 'peningkatan', 'investasi', 'hingga', 'program', 'makan', 'bergizi', 'gratis']","['sahabatpengayoman', 'bapak', 'presiden', 'prabowo', 'subianto', 'bersama', 'dengan', 'jajaran', 'kabinet', 'merah', 'putih', 'telah', 'bekerja', 'lebih', 'dari', 'hari', 'banyak', 'hal', 'yang', 'telah', 'dicapai', 'selama', 'periode', 'tersebut', 'mulai', 'dari', 'peningkatan', 'investasi', 'hingga', 'program', 'makan', 'bergizi', 'gratis']","['sahabatpengayoman', 'presiden', 'prabowo', 'subianto', 'jajaran', 'kabinet', 'merah', 'putih', 'yang', 'dicapai', 'periode', 'peningkatan', 'investasi', 'program', 'makan', 'bergizi', 'gratis']","['sahabatpengayoman', 'presiden', 'prabowo', 'subianto', 'jajar', 'kabinet', 'merah', 'putih', 'yang', 'capai', 'periode', 'tingkat', 'investasi', 'program', 'makan', 'gizi', 'gratis']",sahabatpengayoman presiden prabowo subianto jajar kabinet merah putih yang capai periode tingkat investasi program makan gizi gratis,"Friends of the President, Mr. President Prabowo Subianto along with the ranks of the Red and White Cabinet have worked more than days many things have been achieved during that period ranging from increasing investment to the free nutritional eating program",0.27999999999999997,Positive
Kebijakan MBG ini buat pusing daerah yak kemarin ngobrol2 sama teman dia dinas di badan pendapatan daerah pusomg ngatur anggaran buat MBG PAD dia cuma 1 3T alokasi MBG 800 M an duit sisa 500M buat bayar gaji aja udh minus katanya wkwkwk bahaya sih ini kebijakan,1.8800000000000005e+46,2025-01-30 01:56:05+00:00,mordenitputra,131033962.0,in,Faroe Islands,0,1,0,0,https://x.com/mordenitputra/status/1884782606073676244,['mecimapro'],0,mordenitputra,mecimapro,Kebijakan MBG ini buat pusing daerah yak kemarin ngobrol2 sama teman dia dinas di badan pendapatan daerah pusomg ngatur anggaran buat MBG PAD dia cuma 1 3T alokasi MBG 800 M an duit sisa 500M buat bayar gaji aja udh minus katanya wkwkwk bahaya sih ini kebijakan,Kebijakan MBG ini buat pusing daerah yak kemarin ngobrol sama teman dia dinas di badan pendapatan daerah pusomg ngatur anggaran buat MBG PAD dia cuma T alokasi MBG M an duit sisa M buat bayar gaji aja udh minus katanya wkwkwk bahaya sih ini kebijakan,kebijakan mbg ini buat pusing daerah yak kemarin ngobrol sama teman dia dinas di badan pendapatan daerah pusomg ngatur anggaran buat mbg pad dia cuma t alokasi mbg m an duit sisa m buat bayar gaji aja udh minus katanya wkwkwk bahaya sih ini kebijakan,"['kebijakan', 'mbg', 'ini', 'buat', 'pusing', 'daerah', 'yak', 'kemarin', 'ngobrol', 'sama', 'teman', 'dia', 'dinas', 'di', 'badan', 'pendapatan', 'daerah', 'pusomg', 'ngatur', 'anggaran', 'buat', 'mbg', 'pad', 'dia', 'cuma', 't', 'alokasi', 'mbg', 'm', 'an', 'duit', 'sisa', 'm', 'buat', 'bayar', 'gaji', 'aja', 'udh', 'minus', 'katanya', 'wkwkwk', 'bahaya', 'sih', 'ini', 'kebijakan']","['kebijakan', 'mbak', 'ini', 'buat', 'pusing', 'daerah', 'ya', 'kemarin', 'mengobrol', 'sama', 'teman', 'dia', 'dinas', 'di', 'badan', 'pendapatan', 'daerah', 'pusomg', 'mengatur', 'anggaran', 'buat', 'mbak', 'pad', 'dia', 'cuma', 't', 'alokasi', 'mbak', 'sama', 'an', 'duit', 'sisa', 'sama', 'buat', 'bayar', 'gaji', 'saja', 'sudah', 'minus', 'katanya', 'wkwkwk', 'bahaya', 'sih', 'ini', 'kebijakan']","['kebijakan', 'mbak', 'ini', 'buat', 'pusing', 'daerah', 'ya', 'kemarin', 'mengobrol', 'sama', 'teman', 'dia', 'dinas', 'di', 'badan', 'pendapatan', 'daerah', 'pusomg', 'mengatur', 'anggaran', 'buat', 'mbak', 'pad', 'dia', 'cuma', 't', 'alokasi', 'mbak', 'sama', 'an', 'duit', 'sisa', 'sama', 'buat', 'bayar', 'gaji', 'saja', 'sudah', 'minus', 'katanya', 'wkwkwk', 'bahaya', 'sih', 'ini', 'kebijakan']","['kebijakan', 'mbak', 'pusing', 'daerah', 'kemarin', 'mengobrol', 'teman', 'dinas', 'badan', 'pendapatan', 'daerah', 'pusomg', 'mengatur', 'anggaran', 'mbak', 'pad', 'alokasi', 'mbak', 'an', 'duit', 'sisa', 'bayar', 'gaji', 'saja', 'minus', 'wkwkwk', 'bahaya', 'kebijakan']","['bijak', 'mbak', 'pusing', 'daerah', 'kemarin', 'obrol', 'teman', 'dinas', 'badan', 'dapat', 'daerah', 'pusomg', 'atur', 'anggar', 'mbak', 'pad', 'alokasi', 'mbak', 'an', 'duit', 'sisa', 'bayar', 'gaji', 'saja', 'minus', 'haha', 'bahaya', 'bijak']",bijak mbak pusing daerah kemarin obrol teman dinas badan dapat daerah pusomg atur anggar mbak pad alokasi mbak an duit sisa bayar gaji saja minus haha bahaya bijak,"This mbg policy is for the dizzy area yesterday chatting with his friend, his service at the Pusomg Regional Revenue Agency regulates the budget for MBG PAD, he is only a allocation",0.0,Negative
@tanyarlfes emang salah dari awal pake bikin program makan siang gratis juga ngapaen. akhirnya apa? gakuat nanggung juga,1.88e+32,2025-01-30 02:28:28+00:00,yappingaccount,1.38e+31,in,she/her,0,1,0,5,https://x.com/yappingaccount/status/1884790756487139696,tanyarlfes,1,yappingaccount,tanyarlfes, emang salah dari awal pake bikin program makan siang gratis juga ngapaen. akhirnya apa? gakuat nanggung juga, emang salah dari awal pake bikin program makan siang gratis juga ngapaen akhirnya apa gakuat nanggung juga, emang salah dari awal pake bikin program makan siang gratis juga ngapaen akhirnya apa gakuat nanggung juga,"['emang', 'salah', 'dari', 'awal', 'pake', 'bikin', 'program', 'makan', 'siang', 'gratis', 'juga', 'ngapaen', 'akhirnya', 'apa', 'gakuat', 'nanggung', 'juga']","['memang', 'salah', 'dari', 'awal', 'pakai', 'bikin', 'program', 'makan', 'siang', 'gratis', 'juga', 'ngapaen', 'akhirnya', 'apa', 'enggak kuat', 'nanggung', 'juga']","['memang', 'salah', 'dari', 'awal', 'pakai', 'bikin', 'program', 'makan', 'siang', 'gratis', 'juga', 'ngapaen', 'akhirnya', 'apa', 'enggak kuat', 'nanggung', 'juga']","['salah', 'pakai', 'bikin', 'program', 'makan', 'siang', 'gratis', 'ngapaen', 'enggak kuat', 'nanggung']","['salah', 'pakai', 'bikin', 'program', 'makan', 'siang', 'gratis', 'ngapaen', 'enggak kuat', 'nanggung']",salah pakai bikin program makan siang gratis ngapaen enggak kuat nanggung,It was wrong from the beginning of using the free lunch program too.,-0.04999999999999999,Negative
